Kod SZS,Rodzaj stacji,rząd stacji,typ stacji,rok założenia,rok likwidacji,nazwa stacji,długość geograficzna,szerokość geograficzna,informacje dodatkowe
250230020,K,IV,Czynna,2005,0,NIELISZ,230219,504818,ATSM bez obserwatora
250160230,O,V,Zlikwidowana,1947,2015,NIEMCZA,165009,504317,stację zlikwidowano 1.01.2015
252229993,O,V,Zlikwidowana,1952,1992,NIEMOJKI,224200,521600, 
250160640,O,V,Zlikwidowana,1955,2015,NIEMOJÓW,163416,500937,stację zlikwidowano 1.01.2015
252209997,K,IV,Zlikwidowana,1930,1980,NIEPOKALANÓW,2025,5212, 
254170220,O,V,Czynna,2007,0,NIESIOŁOWICE-RZEPISKA,175233,541200,"stacja Niesiołowice została w 2013 roku przeniesiona ok. 1,9 km na SSE bez zmiany kodu ale ze zmianą nazwy na Niesiołowice-Rzepiska; współrzędne starej lokalizacji (175056 i 541216, Hs=215)"
254170130,O,V,Czynna,1957,0,NIEZABYSZEWO,172524,540818, 
250190020,O,V,Czynna,1947,0,NIEZNANICE,191839,505503,w 04.2014 przeniesiono 50 m na NW od srtarej lok. (stare wsp. 191841 i 50 55 02)
253179994,O,V,Zlikwidowana,1955,1981,NIEŻYCHOWO,1709,5309, 
253219996,K,IV,Zlikwidowana,1950,1991,NIKUTOWO,2118,5350, 
250199982,O,V,Zlikwidowana,1954,1992,NIWKA,1910,5015, 
250180070,O,V,Czynna,2001,0,NIWKI,183950,504912, 
252160090,O,V,Czynna,1948,0,NOJEWO,161842,523621,01.08.2017 przesunięto deszczomierz o ok. 15 m w kierunku S (stare wsp. 161842 i 523622)
250210020,O,V,Czynna,1950,0,NOSÓW,211309,505509, 
250169974,O,V,Zlikwidowana,1983,1984,NOWA BYSTRZYCA,1633,5017, 
250190360,O,V,Zlikwidowana,1955,2015,NOWA GÓRA,193610,501016,stację zlikwidowano 1.01.2015; w 07.2014 przeniesiona ok. 377m na SWW w stosunku do starej lokalizacji (stare wsp.  193556 i 501024)
250169993,O,V,Zlikwidowana,1972,1992,NOWA MORAWA,1655,5014, 
254190020,K,III,Czynna,1949,0,NOWA PASŁĘKA,194449,542534,ATSM bez obserwatora
250169995,O,V,Zlikwidowana,1946,1992,NOWA RUDA,1631,5035, 
250160370,O,V,Zlikwidowana,1956,2015,NOWA RUDA-SŁUPIEC,163205,503231,stację zlikwidowano 1.01.2015
250210040,O,V,Czynna,1949,0,NOWA SŁUPIA,210500,505151,ATSO bez obserwatora
251150050,O,V,Zlikwidowana,1949,2015,NOWA SÓL,154333,514625,stację zlikwidowano 1.01.2015
252209992,O,V,Zlikwidowana,1946,1992,NOWA SUCHA,201200,520900, 
251220110,O,V,Zlikwidowana,1954,2015,NOWA WIEŚ,224432,512658,stację zlikwidowano 1.01.2015
251229998,K,IV,Zlikwidowana,1954,1995,NOWA WIEŚ,224432,512658, 
251159972,O,V,Zlikwidowana,1979,1984,NOWA WIEŚ GRODZISKA,1546,5109, 
252170260,O,V,Zlikwidowana,1946,2015,NOWA WIEŚ PODGÓRNA,173514,520846,stację zlikwidowano 1.01.2015
252170330,O,V,Czynna,2005,0,NOWA WIEŚ PODGÓRNA,173521,520832,ATSO bez obserwatora
253169989,K,IV,Zlikwidowana,1974,1992,NOWA WIEŚ UJSKA,164500,530200, 
252180020,O,V,Czynna,1955,0,NOWA WIEŚ WIELKA,180514,525757, 
253239994,O,V,Zlikwidowana,1958,1992,NOWA WOLA,2338,5300, 
249190640,K,IV,Czynna,1947,0,NOWE BYSTRE,195545,491956,"ATSM bez obserwatora;  stacja Nowe Bystre działała w latach 1947-2001 jako stacja opadowa, a następnie wznowiona w roku 2005 z tym samym kodem  w bliskiej lokalizacji jako stacja klimatologiczna"
249199981,O,V,Zlikwidowana,1976,1995,NOWE BYSTRE-SŁODYCZKI,195500,491900, 
252230080,O,V,Zlikwidowana,1958,2018,NOWE MASIEWO,235350,525002,"stacja zlikwidowana 24.05.2018, telemetria przeniesiona do stacji ZAMOSZE"
252209987,O,V,Zlikwidowana,1949,1992,NOWE MIASTO,203800,523900, 
253190150,O,V,Zlikwidowana,1964,2005,NOWE MIASTO,193600,532600, 
253150060,O,V,Zlikwidowana,1993,2009,NOWOGARD,150657,534039, 
251150220,O,V,Zlikwidowana,1949,2015,NOWOGRODZIEC,152343,511144,stację zlikwidowano 1.01.2015
253219995,O,V,Zlikwidowana,1956,1995,NOWOGRÓD,2152,5314, 
251150030,O,V,Zlikwidowana,1948,2015,NOWOGRÓD BOBRZAŃSKI,151531,514746,"stację zlikwidowano 1.01.2015; w 2008 przeniesiony ok 400 m na S,  w 2009 ok 400 m na E"
252230010,O,V,Czynna,1973,0,NOWOSADY,235244,525821,ATSO bez obserwatora
252239999,O,V,Zlikwidowana,1949,1995,NOWOSADY,2337,5248, 
249220090,O,V,Zlikwidowana,1978,2015,NOWOSIELCE,220411,493403,stację zlikwidowano 1.01.2015
253230150,O,V,Zlikwidowana,1973,1992,NOWOSIÓŁKI,233135,531030, 
253230170,O,V,Czynna,2005,0,NOWOSIÓŁKI,233135,531030,ATSO bez obserwatora
249220110,O,V,Czynna,1954,0,NOWOTANIEC,220131,493028, 
253239987,O,V,Zlikwidowana,1949,1992,NOWOWOLA,2324,5329, 
253220280,K,III,Zlikwidowana,2005,2016,NOWY CYDZYN,220828,531356,"Stację przeniesiono 1.01.2016 o ok. 3,25 km w kierunku SW do Marianowa"
249190330,K,III,Zlikwidowana,1974,2009,NOWY DWÓR,190936,493901, 
253239985,O,V,Zlikwidowana,1949,1992,NOWY DWÓR,2332,5338, 
252209998,O,V,Zlikwidowana,1949,1981,NOWY DWÓR MAZOWIECKI,2043,5226, 
253199990,O,V,Zlikwidowana,1949,1992,NOWY FOLWARK,192700,535200, 
250160570,O,V,Zlikwidowana,1956,2015,NOWY GIERAŁTÓW,165800,501814,stację zlikwidowano 1.01.2015; w 10.2012 przeniesiona  o 120 m na ENE (stare wsp. 165754 i 501813)
253180170,O,V,Czynna,1956,0,NOWY JASINIEC,180214,532054, 
250230120,K,III,Zlikwidowana,1974,2004,NOWY LUBLINIEC,230632,501542, 
253200070,O,V,Zlikwidowana,1949,2015,NOWY RAMUK,203442,533906,stację zlikwidowano 1.01.2015
349200660,S,II,Czynna,1953,0,NOWY SĄCZ,204119,493738,do 1.11.2014 stacja I rzędu
254190130,O,V,Czynna,1946,0,NOWY STAW,190044,540803, 
250179983,O,V,Zlikwidowana,1954,1981,NOWY ŚWIĘTÓW,1722,5022, 
249200960,O,V,Czynna,2006,0,NOWY TARG-KOWANIEC,200318,492911,ATSO bez obserwatora
254189993,O,V,Zlikwidowana,1956,1982,NOWY WIEC,1821,5408, 
249209998,O,V,Zlikwidowana,1963,1997,NOWY WIŚNICZ,202800,495500, 
249210120,O,V,Czynna,1948,0,NOWY ŻMIGRÓD,213200,493642,"ATSO bez obserwatora;  stacja Nowy Żmigród działała w latach 1948-1995, a następnie wznowiona w roku 2006 z tym samym kodem  w bliskiej lokalizacji"
252230160,O,V,Czynna,1949,0,NURZEC,230507,522759, 
250170230,O,V,Zlikwidowana,1946,2015,NYSA,172101,502908,stację zlikwidowano 1.01.2015
249190520,K,IV,Czynna,1949,0,OBIDOWA,195807,493239, 
254170030,O,V,Czynna,1948,0,OBJAZDA,170233,543624, 
250200350,O,V,Zlikwidowana,2003,2015,OBLĘGOREK,202941,505731,stację zlikwidowano 1.01.2015
250200030,O,V,Zlikwidowana,1962,2003,OBLĘGÓR,202740,505723, 
251160220,O,V,Czynna,1948,0,OBORNIKI ŚLĄSKIE,165505,511748, 
252160080,O,V,Zlikwidowana,1946,2017,OBORNIKI WIELKOPOLSKIE,164925,523926,stacja zlikwidowana 01.08.2017 – w jej miejsce stacja Oborniki Wielkopolskie II
252160320,O,V,Czynna,2017,0,OBORNIKI WIELKOPOLSKIE II,164701,523917,stacja założona 01.08.2017 w zamian za zlikwidowaną stację Oborniki Wielkopolskie
250229996,O,V,Zlikwidowana,1948,1995,OBSZA,225800,501900, 
249180080,O,V,Czynna,1955,0,OCHABY,184555,495039, 
249209981,O,V,Zlikwidowana,1949,1992,OCHOTNICA DOLNA,202000,493200, 
249200290,O,V,Czynna,1954,0,OCHOTNICA GÓRNA,201441,493037, 
253189991,O,V,Zlikwidowana,1956,1992,OCYPEL,182000,534900, 
251170130,O,V,Zlikwidowana,1948,2015,ODOLANÓW,173956,513439,stację zlikwidowano 1.01.2015
251200110,O,V,Zlikwidowana,1956,2015,ODRZYWÓŁ,203329,513059,stację zlikwidowano 1.01.2015
253229989,O,V,Zlikwidowana,1945,1992,OGRÓDEK,2208,5348, 
250190340,O,V,Czynna,1947,0,OJCÓW,194942,501208, 
251159994,O,V,Zlikwidowana,1949,1992,OKMIANY,1547,5116, 
253160080,O,V,Czynna,1948,0,OKONEK,165010,533119,01.01.2018 stacja przeniesiona ok. 60 m w kierunku E (stare wsp. 165008 i 533120); 29.03.2017 - przeniesiono ok. 90 m w kierunku E w stosunku do starej lokalizacji (stare wsp. 165003 i 533121)
250209997,O,V,Zlikwidowana,1947,1997,OKSA,200600,504400, 
254169996,O,V,Zlikwidowana,1947,1992,OKUNINO,165700,540400, 
254220090,K,IV,Czynna,1949,0,OLECKO,222913,540251, 
250209990,K,IV,Zlikwidowana,1974,1989,OLESNO,2055,5012, 
250189970,O,V,Zlikwidowana,1975,1992,OLESNO,1826,5053, 
250190290,K,IV,Czynna,1972,0,OLEWIN,193613,501637, 
252199993,O,V,Zlikwidowana,1946,1992,OLGANOWO,190000,523200, 
250199993,K,IV,Zlikwidowana,1950,1972,OLKUSZ,1934,5017, 
252229995,O,V,Zlikwidowana,1946,1994,OLSZANKA,224000,520900, 
253200060,O,V,Czynna,1954,0,OLSZEWKI,205945,534027,14.07.2016 przeniesiono o ok. 30 m w kierunku ENE (stare wsp. 205944 i 534027)
353200272,S,I,Czynna,1948,0,OLSZTYN,202517,534607,od 1.10.2014 do 01.09.2017 II rząd
252230180,O,V,Zlikwidowana,1955,2015,OLSZYN,232331,520739,stację zlikwidowano 1.01.2015
250170030,O,V,Zlikwidowana,1947,2015,OŁAWA,171857,505626,stację zlikwidowano 1.01.2015; w 2009 przeniesiona ok. 500 m na NE (stare wsp. 171920 i 505618)
250179999,K,IV,Zlikwidowana,1948,1971,OŁAWA,1719,5057, 
250160510,O,V,Czynna,1949,0,OŁDRZYCHOWICE KŁODZKIE,164404,502123,w 2013 przeniesiona o 1230 m na ESE
250199997,O,V,Zlikwidowana,1947,1992,OŁUDZA,194500,503400, 
252169990,O,V,Zlikwidowana,1949,1994,OPALENICA,162400,521800, 
252199999,O,V,Zlikwidowana,1946,1983,OPATOWIEC,1958,5237, 
250159997,O,V,Zlikwidowana,1964,1992,OPAWA,1554,5042, 
252190140,O,V,Zlikwidowana,1988,2013,OPIESIN,190426,521036,dec. dyr. z dn. 19.04.2013
252199996,K,IV,Zlikwidowana,1988,1994,OPIESIN-GŁOGOWA,1904,5210, 
251200130,O,V,Czynna,1946,0,OPOCZNO,201404,512244,ATSO bez obserwatora
251209999,K,IV,Zlikwidowana,1961,1978,OPOCZNO,2016,5123, 
350170530,S,I,Czynna,1946,0,OPOLE,175808,503737, 
251210190,O,V,Zlikwidowana,1995,2009,OPOLE LUBELSKIE,215644,510845, 
251219997,K,IV,Zlikwidowana,1956,1994,OPOLE LUBELSKIE,215644,510845, 
254209996,O,V,Zlikwidowana,1948,1990,ORNETA,2007,5407, 
249210160,O,V,Czynna,1996,0,ORZECHÓWKA,215741,494300,ATSO bez obserwatora
250180480,O,V,Zlikwidowana,1955,2015,ORZESZE,184535,500812,stację zlikwidowano 1.01.2015
252230130,O,V,Zlikwidowana,1948,2015,ORZESZKOWO,233249,524104,stację zlikwidowano 1.01.2015; w 05.2014 przesunieta o 30 m od starej lokalizacji (stare wsp 233250 i 524103)
252210260,O,V,Zlikwidowana,1955,2009,ORZESZYN,210514,520153,przeniesiono do m. Pilawa
253210070,O,V,Zlikwidowana,1949,2015,ORZYSZ,215734,534821, stację przeniesiono 1.09.2015 do m. Grądy Podmiejskie
251160110,O,V,Czynna,1949,0,OSETNO,162751,513755, 
253180120,O,V,Czynna,1946,0,OSIE,182119,533556, 
249199999,O,V,Zlikwidowana,1946,1997,OSIEK,191600,495700, 
249190270,O,V,Czynna,1948,0,OSIELEC,194420,494044,07.10.2013 stacja przeniesiona  ok. 413m  w kierunku SSW (stare wsp. 194433 i 494054)
253180210,O,V,Zlikwidowana,1949,2006,OSIELSKO,180503,531131, 
250179989,O,V,Zlikwidowana,1984,1992,OSINA MAŁA,1703,5035, 
252140030,O,V,Czynna,1949,0,OSINÓW DOLNY,140812,525055, 
251180160,O,V,Czynna,1946,0,OSJAKÓW,184701,511659,wolontariat + ATSO bez obserwatora
253220120,O,V,Czynna,1946,0,OSOWIEC,223845,532857, 
251210220,O,V,Zlikwidowana,1949,2015,OSÓWKA,213328,510443,stację zlikwidowano 1.01.2015
253160020,O,V,Czynna,1949,0,OSÓWKO,160405,535420,dawna nazwa TYCHÓWKO (do 1987)
353210285,S,II,Czynna,1946,0,OSTROŁĘKA,213202,530357,ASS
253210310,O,V,Zlikwidowana,2015,2016,OSTROŁĘKA,213349,530501,Stację przeniesiono 1.01.2016 o ok. 4 km w kierunku SSW do Dzbenina; stację założono 1.02.2015
250160320,O,V,Czynna,1947,0,OSTROSZOWICE,163809,503839,ATSO bez obserwatora
253159998,O,V,Zlikwidowana,1949,1995,OSTROWICE,155800,533800, 
250210010,O,V,Zlikwidowana,1948,2010,OSTROWIEC ŚWIĘTOKRZYSKI,212546,505544, 
253190260,O,V,Czynna,1946,0,OSTROWITE,191627,532512, 
253190160,O,V,Czynna,1948,0,OSTROWITE,191707,530336,w 04.2014 przenies. 30 m na N
254189992,O,V,Zlikwidowana,1973,1979,OSTROWITE,1843,5413, 
252199997,K,IV,Zlikwidowana,1951,1978,OSTROWY,1910,5218, 
250219991,O,V,Zlikwidowana,1961,1997,OSTROWY TUSZOWSKIE,213800,501900, 
252219999,O,V,Zlikwidowana,1948,2001,OSTRÓW MAZOWIECKA,215400,524800, 
251170120,O,V,Zlikwidowana,1967,2015,OSTRÓW WIELKOPOLSKI,174835,513812,stację zlikwidowano 1.01.2015
251170360,O,V,Czynna,2005,0,OSTRÓW WIELKOPOLSKI,175224,513939,ATSO bez obserwatora
251159971,O,V,Zlikwidowana,1973,1981,OSTRÓŻNO,1503,5101, 
251170160,O,V,Zlikwidowana,1949,2015,OSTRZESZÓW,175528,512542,stację zlikwidowano 1.01.2015
254180140,K,III,Czynna,2004,0,OSTRZYCE-BRODNICA GÓRNA,180529,541628,ATSM bez obserwatora
252140110,O,V,Zlikwidowana,1947,2016,OŚNO LUBUSKIE,145251,522703,stacja zlikwidowana 13.01.2016 i przeniesiona do m. Podośno
250190440,O,V,Czynna,1946,0,OŚWIĘCIM,191450,500223, 
250170250,K,III,Czynna,1947,0,OTMUCHÓW,170959,502820, 
251199987,O,V,Zlikwidowana,1948,1994,OZORKÓW,191900,515800, 
250229993,K,IV,Zlikwidowana,1960,1982,OŻAŃSK,2235,5002, 
251189993,O,V,Zlikwidowana,1947,1992,OŻARÓW,183100,510900, 
250170220,O,V,Zlikwidowana,1946,2015,PACZKÓW,170100,502812,stację zlikwidowano 1.01.2015
250150240,O,V,Czynna,1955,0,PACZYN,155441,504423, 
253200050,O,V,Czynna,1948,0,PAJTUNY,204137,534328, 
252180060,O,V,Czynna,1946,0,PAKOŚĆ,180533,524758, 
252160160,K,III,Czynna,1957,0,PAPROĆ,161054,521816, 
250150250,K,IV,Czynna,1956,0,PAPROTKI,155653,504336,w 12.2013 przeniesiona 100 m na NNW (stare wsp. 155654 i 504334);
251159970,O,V,Zlikwidowana,1973,1981,PAROWA,1517,5122, 
254190160,O,V,Czynna,1948,0,PASŁĘK,193934,540414, 
250160420,O,V,Zlikwidowana,1956,2015,PASTERKA,161929,502941,stację zlikwidowano 1.01.2015
251159997,K,IV,Zlikwidowana,1979,1989,PASTERZOWICE,1534,5136, 
250169973,O,V,Zlikwidowana,1955,1981,PASZKÓW,1632,5022, 
250189977,O,V,Zlikwidowana,1947,1992,PAWŁOWICZKI,1803,5014, 
355180001,S,II,Czynna,2008,0,PETROBALTIC BETA,181057,552851,ASS
251209990,O,V,Zlikwidowana,1961,1992,PETRYKOZY,202200,511800, 
249190310,O,V,Czynna,1970,0,PEWEL MAŁA,191821,493939, 
249199989,O,V,Zlikwidowana,1948,1995,PEWEL WIELKA,192300,494000, 
251179983,O,V,Zlikwidowana,1955,1981,PĘPOWO,1708,5146, 
251220160,O,V,Zlikwidowana,1949,2015,PIASKI,225054,510806,stację zlikwidowano 1.01.2015
252209991,O,V,Zlikwidowana,1946,1981,PIASTÓW,2051,5211, 
254179992,O,V,Zlikwidowana,1949,1992,PIASZCZYNA,171100,540100, 
250179982,O,V,Zlikwidowana,1973,1981,PIĄTKOWICE,1727,5031, 
249199985,O,V,Zlikwidowana,1945,1997,PIEKŁO,190000,493100, 
250170380,O,V,Zlikwidowana,1946,2015,PIELGRZYMÓW,174026,501050,stację zlikwidowano 1.01.2015; w 2011 przeniesiona o 1200m w kier NE;
254209997,O,V,Zlikwidowana,1949,1995,PIENIĘŻNO,2008,5414, 
251150210,O,V,Zlikwidowana,1949,2015,PIEŃSK,150239,511523,stację zlikwidowano 1.01.2015
251169985,O,V,Zlikwidowana,1949,1992,PIERSNA,1617,5138, 
254190080,O,V,Czynna,2005,0,PIERZCHAŁY,195057,541802,ATSO bez obserwatora
251159987,O,V,Zlikwidowana,1949,1992,PIESZKÓW,1541,5106, 
251230070,O,V,Zlikwidowana,1949,2010,PIESZOWOLA,231019,512949, 
253190080,O,V,Czynna,1948,0,PIETRZWAŁD,195516,533413,w 2013 przeniesiona  o ok. 400 m na pn-zach (JKM)
251149998,O,V,Zlikwidowana,1949,1992,PIETRZYKÓW,1459,5141, 
250220010,O,V,Zlikwidowana,1949,2015,PILASZKOWICE,225037,505919,stację zlikwidowano 1.01.2015
252210280,O,V,Zlikwidowana,2009,2012,PILAWA,210514,520153,przeniesiono z m. Orzeszyn
250150050,O,V,Czynna,1947,0,PILCHOWICE,153824,505746,1.01.2012 – przeniesiona ok. 200 m w kierunku W (stare wsp. 153833 i 505745); telemetria w lokalizacji 153833 i 505745
251200260,O,V,Czynna,1946,0,PILCZYCA,200602,510158,13.07.2015 – przeniesiono ok. 50 m w kierunku SW (stare wsp. 200603 i 510159)
250190210,O,V,Czynna,1946,0,PILICA,193849,502735,ATSO bez obserwatora
252180140,O,V,Zlikwidowana,1991,1998,PILICH,181900,523000, 
249190530,K,IV,Czynna,2005,0,PILSKO,191906,493228,ATSM bez obserwatora
249210010,O,V,Czynna,1946,0,PILZNO,211830,495914, 
353160230,S,II,Czynna,1970,0,PIŁA,164450,530750,do 1.11.2014 stacja I ;rzędu; 1.11.2014 - przeniesienie lokalne
253160210,O,V,Czynna,2017,0,PIŁAWA,162823,533756,stacja założona 28.06.2017 w miejsce stacji SILNOWO
250160280,O,V,Zlikwidowana,1948,2014,PIŁAWA GÓRNA,164437,504110,likw. - 9.07.2014
251210110,O,V,Zlikwidowana,1955,2013,PIONKI,212615,512818,"stacja przeniesiona 4,5 km na SSE do m. Czarna, stacja CZARNA KOLONIA (JKM)"
251190120,O,V,Zlikwidowana,1967,2013,PIOTRKÓW TRYBUNALSKI,193852,512411,stacja przeniesiony o 4300m na pn-wschód do m. Jarosty
252170220,O,V,Czynna,1964,0,PIOTROWO,175855,521340, 
251169977,O,V,Zlikwidowana,1949,1983,PIOTRÓWEK,1621,5112, 
250219973,O,V,Zlikwidowana,1955,1992,PIÓRKÓW,2109,5048, 
253229993,K,IV,Zlikwidowana,1975,1990,PISANICA,2234,5350, 
253210110,O,V,Czynna,1948,0,PISZ,214843,533759, 
249200410,K,IV,Zlikwidowana,1951,2008,PIWNICZNA,204218,492602, 
249200920,K,IV,Czynna,2006,0,PIWNICZNA,204323,492530, 
250190510,O,V,Czynna,2005,0,PIWOŃ,191442,502904,ATSO bez obserwatora
250190180,O,V,Czynna,1946,0,PIWOŃ,191504,502900, 
252220150,O,V,Zlikwidowana,1971,2015,PLATERÓW,224942,521819,stację zlikwidowano 1.01.2015
252229997,K,IV,Zlikwidowana,1971,1995,PLATERÓW,224942,521819, 
251179993,O,V,Zlikwidowana,1961,1992,PLESZEW,174700,515500, 
251190140,O,V,Czynna,1989,0,PLUCICE,193607,511213, 
251150310,O,V,Zlikwidowana,1948,2015,PŁAWNA,153553,510341,stację zlikwidowano 1.01.2015
253170130,O,V,Czynna,1956,0,PŁAZOWO,175630,533212, 
352190360,S,II,Czynna,1946,0,PŁOCK,194333,523518,do 1.10.2014 stacja I rzędu
251169976,O,V,Zlikwidowana,1963,1981,PŁOSKI,1642,5132, 
253150210,O,V,Czynna,1948,0,PŁOTNO,151751,530519,01.02.2018 stacja przeniesiona o ok. 200 m w kierunku S (stare wsp. 151751 i 530527)
253150040,O,V,Zlikwidowana,1948,2015,PŁOTY,151610,534746,stację zlikwidowano 1.02.2015
251159993,K,IV,Zlikwidowana,1975,1990,PŁÓCZKI DOLNE,1533,5106, 
251159969,O,V,Zlikwidowana,1948,1980,PŁÓCZKI GÓRNE,1532,5104, 
250189990,K,IV,Zlikwidowana,1977,1992,PŁUŻNICZKA,1830,5027, 
254210040,O,V,Zlikwidowana,1949,2010,PNIEWO,213857,541006, 
252169998,O,V,Zlikwidowana,1954,1995,PNIEWY,161500,523100, 
250150030,O,V,Czynna,1948,0,POBIEDNA,151814,505637,01.01.2018 deszczomierz Hellmanna przeniesiono o ok. 100 m w kierunku NNW (stare wsp. 151816 i 505633) - ATSO w starej lokalizacji
252170120,O,V,Czynna,1953,0,POBIEDZISKA,171158,522820,"1.08.2014 – ponowne przeniesienie stacji o ok. 6,5 km na W do m. Jerzykowo (stare wsp. 171748 i 522838); w 07.2014 przeniesiona ok. 1200 m na E od starej lokalizacji (stare wsp. 171646 i 522832)"
252160020,O,V,Czynna,1955,0,PODANIN,165828,525724,10.12.2014 przeniesiona 60 m w kierunku SSE (stare wsp. 165827 i 525726)
251180040,O,V,Czynna,1949,0,PODDĘBICE,185735,515308,ATSO bez obserwatora
253220230,O,V,Czynna,1963,0,PODGÓRZE,220757,530643, 
250150350,O,V,Czynna,2007,0,PODGÓRZYN,154115,504932,ATSO bez obserwatora
250159990,O,V,Zlikwidowana,1948,1981,PODGÓRZYN,1541,5050, 
253140030,O,V,Czynna,1951,0,PODGRODZIE,141955,534357, 
250239988,O,V,Zlikwidowana,1948,1992,PODHAJCE,234400,503200, 
252140170,O,V,Zlikwidowana,2016,2016,PODOŚNO,144922,522754,1.07.2016 stację zlikwidowano; stacja założona  13.01.2016 w miejsce zlikwidowanej stacji Ośno Lubuskie
250160460,O,V,Zlikwidowana,1956,2014,PODZAMEK,164358,502559,likwidacja - 1.07.2014
250170260,O,V,Zlikwidowana,1963,2015,POGÓRZE,174135,502748,stację zlikwidowano 1.01.2015; w 03.2014 przeniesiona ok. 120 m na N (stare wsp. (174135 i 502744)
250179994,O,V,Zlikwidowana,1946,1976,POKÓJ,1751,5054, 
249220220,K,IV,Czynna,1964,0,POLANA,223436,491812, 
249190670,K,IV,Czynna,1970,0,POLANA CHOCHOŁOWSKA,194719,491413, 
250160490,O,V,Czynna,1946,0,POLANICA-ZDRÓJ,163106,502531,ATSO bez obserwatora - od 1.10.2016; w 2012 Hellmann przeniesiony ok 1 km na W - wsp. 163019 i 502520 (ATSO w starej lokalizacji - wsp. 163106 i 502531)
253239997,O,V,Zlikwidowana,1957,1984,POLANKI,2321,5321, 
250209989,O,V,Zlikwidowana,1946,1995,POLANOWICE,200500,501200, 
254160080,O,V,Czynna,1948,0,POLANÓW,164059,540707, 
251160150,K,III,Czynna,1949,0,POLKOWICE DOLNE,160322,513002, 
250179981,O,V,Zlikwidowana,1973,1981,POLWICA,1711,5055, 
250219979,O,V,Zlikwidowana,1957,1992,POŁANIEC,2117,5027, 
253169997,K,III,Zlikwidowana,1948,1988,POŁCZYN-ZDRÓJ,1605,5346, 
249220320,K,IV,Czynna,2005,0,POŁONINA WETLIŃSKA,223306,490928,ATSM bez obserwatora
254239998,O,V,Zlikwidowana,1949,1981,POMORZE,2322,5404, 
249199997,O,V,Zlikwidowana,1947,1997,PONIKIEW,192800,495000, 
251159968,O,V,Zlikwidowana,1949,1962,PONIKOWO,1514,5106, 
250169972,O,V,Zlikwidowana,1956,1981,PONIKWA,1636,5016, 
251159967,O,V,Zlikwidowana,1948,1979,POPĘSZYCE,1544,5140, 
250189980,O,V,Zlikwidowana,1955,1992,POPIELÓW,1831,5003, 
253239998,O,V,Zlikwidowana,1949,1992,POPIOŁÓWKA,2307,5324, 
253150050,O,V,Czynna,1955,0,PORADZ,153621,534206,03.12.2015 przeniesiona ok. 120 m w kierunku S (stare wsp. 153621 i 534209)
250199998,O,V,Zlikwidowana,1959,2001,PORAJ,1913,5041, 
249199996,O,V,Zlikwidowana,1947,1992,PORĄBKA,191300,494900, 
250199979,O,V,Zlikwidowana,1963,1992,PORĘBA,1921,5029, 
249200510,K,III,Zlikwidowana,1867,2010,PORONIN,200205,491951, 
249200930,K,III,Czynna,2005,0,PORONIN,200207,491949, 
250209984,O,V,Zlikwidowana,1991,2000,POSZYNA (KŁAJ),202200,500300, 
252200060,K,IV,Zlikwidowana,1925,2015,POŚWIĘTNE,202257,523805,stację zlikwidowano 31.01.2015
250230050,O,V,Czynna,1956,0,POTURZYN,235631,503311, 
253219991,O,V,Zlikwidowana,1973,1990,POWAŁCZYN,2111,5339, 
252170150,O,V,Czynna,1949,0,POWIDZ,175445,522453,w 10.2013 przeniesiona ok. 450 m na E (stare wsp. 175509 i 522452)
253169998,O,V,Zlikwidowana,1955,1995,POWOJEWO,165500,534700, 
352160330,S,I,Czynna,1946,0,POZNAŃ,165005,522500,LSM;
253150150,O,V,Czynna,1949,0,POŹRZADŁO WIELKIE,155526,532308, 
249200210,O,V,Czynna,1946,0,PÓŁRZECZKI,201254,493909, 
253190070,K,III,Czynna,1948,0,PRABUTY,191254,534422, 
253220060,O,V,Zlikwidowana,1954,2015,PROSTKI,222629,534142,stację zlikwidowano 1.01.2015; w 07.2014 przeniesiona 360 m na ESE od starej lokalizacji (stare wsp. 222614 i 534143)
250179996,O,V,Zlikwidowana,1946,2001,PRÓSZKÓW,1752,5035, 
249229988,O,V,Zlikwidowana,1948,1997,PRUCHNIK,2232,4955, 
250170530,O,V,Zlikwidowana,2007,2015,PRUDNIK,173608,501832,stację zlikwidowano 1.01.2015
250170320,K,IV,Zlikwidowana,1955,2000,PRUDNIK,1734,5019, 
253159990,O,V,Zlikwidowana,1975,1992,PRUSIM,152600,534600, 
250209986,O,V,Zlikwidowana,1954,1995,PRUSY,200500,500700, 
252200210,O,V,Czynna,2003,0,PRUSZKÓW,204613,521058, 
253209993,K,IV,Zlikwidowana,1950,1992,PRZASNYSZ,2054,5302, 
252170080,O,V,Czynna,1946,0,PRZEBĘDOWO,170112,523506, 
253179984,O,V,Zlikwidowana,1973,1992,PRZECHLEWO,171500,534800, 
253220110,K,IV,Zlikwidowana,2005,2010,PRZECHODY,223606,533311, 
250169971,O,V,Zlikwidowana,1949,1981,PRZEDBOROWA,1644,5038, 
251190160,O,V,Czynna,1970,0,PRZEDBÓRZ,195230,510526, 
252200010,O,V,Zlikwidowana,1995,2014,PRZEDWOJEWO,203932,525514,stację zlikwidowano 1.01.2015
252209999,K,IV,Zlikwidowana,1974,1994,PRZEDWOJEWO,203932,525514, 
251220030,O,V,Zlikwidowana,1946,2015,PRZEGALINY DUŻE,225359,515030,stację zlikwidowano 1.01.2015
